date,granularidad,geocode,gcd_isla,gcd_gcomarca,gcd_comarca,poblacion,poblacion_edad_media,poblacion_hombres,poblacion_mujeres,poblacion_indice_feminidad,poblacion_nacional,poblacion_extranjera,poblacion_extranjera_pc,poblacion_00a14,poblacion_15a64,poblacion_65mas,poblacion_65a74,poblacion_75a84,poblacion_85mas,poblacion_00a14_pc,poblacion_15a64_pc,poblacion_65mas_pc,poblacion_indice_dependencia,poblacion_indice_dependencia_mayores,poblacion_indice_dependencia_menores,poblacion_indice_vejez,poblacion_indice_juventud,poblacion_indice_sobreenvejecimiento,poblacion_indice_ancianidad,superficie,poblacion_ds,poblacion_extranjera_ds,poblacion_00a02,poblacion_03a05,poblacion_06a11,poblacion_12a15,poblacion_16a17,poblacion_00a17,poblacion_nacida_canarias,poblacion_nacida_es_xcanarias,poblacion_nacida_extranjero,poblacion_nacida_canarias_pc,poblacion_nacida_es_xcanarias_pc,poblacion_nacida_extranjero_pc
2020-01-01,MUNICIPIO,38002,ES706,ES706A0,ES706A01,1110,52,556,554,99.64,1059,51,4.59,70,694,346,143,138,65,6.31,62.52,31.17,59.94,49.86,10.09,494.29,20.23,18.79,39.88,2500.41,44.39,2.04,6,12,32,28,19,97,971,30,109,87.48,2.7,9.82
2020-01-01,MUNICIPIO,38003,ES706,ES706A0,ES706A02,2026,45.6,1068,958,89.7,1762,264,13.03,216,1381,429,220,138,71,10.66,68.16,21.17,46.71,31.06,15.64,198.61,50.35,16.55,32.17,4960.68,40.84,5.32,28,43,89,74,44,278,1531,120,375,75.57,5.92,18.51
2020-01-01,MUNICIPIO,38004,ES709,ES709A3,ES709A33,5593,44.1,2769,2824,101.99,5368,225,4.02,729,3854,1010,496,348,166,13.03,68.91,18.06,45.12,26.21,18.92,138.55,72.18,16.44,34.46,3436.18,162.77,6.55,101,133,328,228,119,909,4830,209,554,86.36,3.74,9.91
2020-01-01,MUNICIPIO,38005,ES709,ES709A3,ES709A31,8111,43.7,4171,3940,94.46,6750,1361,16.78,987,5712,1412,774,471,167,12.17,70.42,17.41,42,24.72,17.28,143.06,69.9,11.83,33.36,17893.4,45.33,7.61,165,187,423,292,150,1217,5991,403,1717,73.86,4.97,21.17
2020-01-01,MUNICIPIO,38006,ES709,ES709A3,ES709A32,82777,40.4,42033,40744,96.93,50854,31923,38.57,11332,61277,10168,6467,2867,834,13.69,74.03,12.28,35.09,16.59,18.49,89.73,111.45,8.2,28.2,8159.85,1014.44,391.22,1820,2204,4674,3428,1522,13648,33403,8959,40415,40.35,10.82,48.82
2020-01-01,MUNICIPIO,38007,ES707,ES707A0,ES707A02,1926,49.5,981,945,96.33,1801,125,6.49,187,1203,536,221,194,121,9.71,62.46,27.83,60.1,44.56,15.54,286.63,34.89,22.57,36.19,4349.52,44.28,2.87,18,34,84,71,40,247,1515,29,382,78.66,1.51,19.83
2020-01-01,MUNICIPIO,38008,ES707,ES707A0,ES707A01,7247,43.9,3530,3717,105.3,6803,444,6.13,939,4981,1327,650,453,224,12.96,68.73,18.31,45.49,26.64,18.85,141.32,70.76,16.88,34.14,3089.34,234.58,14.37,138,148,413,319,153,1171,5822,357,1068,80.34,4.93,14.74
2020-01-01,MUNICIPIO,38009,ES707,ES707A0,ES707A01,5821,43.3,2941,2880,97.93,5213,608,10.44,789,4057,975,515,332,128,13.55,69.7,16.75,43.48,24.03,19.45,123.57,80.92,13.13,34.05,1415.88,411.12,42.94,134,150,352,201,102,939,4174,540,1107,71.71,9.28,19.02
2020-01-01,MUNICIPIO,38010,ES709,ES709A2,ES709A22,4786,47.3,2402,2384,99.25,4514,272,5.68,473,3168,1145,571,388,186,9.88,66.19,23.92,51.07,36.14,14.93,242.07,41.31,16.24,33.89,6636.41,72.12,4.1,80,98,193,138,65,574,4085,132,569,85.35,2.76,11.89
2020-01-01,MUNICIPIO,38011,ES709,ES709A3,ES709A33,28383,42.3,13774,14609,106.06,26270,2113,7.44,4086,19768,4529,2525,1455,549,14.4,69.65,15.96,43.58,22.91,20.67,110.84,90.22,12.12,32.13,4948.05,573.62,42.7,609,805,1726,1245,566,4951,20746,3097,4540,73.09,10.91,16
2020-01-01,MUNICIPIO,38012,ES709,ES709A3,ES709A31,2818,47.4,1475,1343,91.05,2625,193,6.85,295,1855,668,306,258,104,10.47,65.83,23.7,51.91,36.01,15.9,226.44,44.16,15.57,38.62,4524.91,62.28,4.27,48,48,119,105,48,368,2341,106,371,83.07,3.76,13.17
2020-01-01,MUNICIPIO,38013,ES703,ES703A0,ES703A00,4184,45.4,2095,2089,99.71,3511,673,16.09,485,2754,945,449,342,154,11.59,65.82,22.59,51.92,34.31,17.61,194.85,51.32,16.3,36.19,8150.9,51.33,8.26,75,94,217,140,82,608,2636,207,1341,63,4.95,32.05
2020-01-01,MUNICIPIO,38014,ES707,ES707A0,ES707A04,1751,46.7,874,877,100.34,1554,197,11.25,181,1151,419,194,146,79,10.34,65.73,23.93,52.13,36.4,15.73,231.49,43.2,18.85,34.84,5590.02,31.32,3.52,29,38,81,47,36,231,1346,72,333,76.87,4.11,19.02
2020-01-01,MUNICIPIO,38015,ES709,ES709A2,ES709A22,4869,47.6,2441,2428,99.47,4611,258,5.3,533,3162,1174,585,388,201,10.95,64.94,24.11,53.98,37.13,16.86,220.26,45.4,17.12,33.05,2743.2,177.49,9.41,97,91,226,155,78,647,4129,138,602,84.8,2.83,12.36
2020-01-01,MUNICIPIO,38016,ES707,ES707A0,ES707A03,1730,49.8,901,829,92.01,1298,432,24.97,164,1062,504,241,157,106,9.48,61.39,29.13,62.9,47.46,15.44,307.32,32.54,21.03,31.15,10258.4,16.86,4.21,33,33,60,47,26,199,1115,108,507,64.45,6.24,29.31
2020-01-01,MUNICIPIO,38017,ES709,ES709A3,ES709A31,51233,38.8,25633,25600,99.87,38947,12286,23.98,8120,37746,5367,3286,1529,552,15.85,73.68,10.48,35.73,14.22,21.51,66.1,151.29,10.29,28.49,16250.4,315.27,75.6,1257,1594,3388,2451,1150,9840,26534,5656,19043,51.79,11.04,37.17
2020-01-01,MUNICIPIO,38018,ES709,ES709A2,ES709A23,5540,45.3,2697,2843,105.41,5270,270,4.87,709,3623,1208,592,431,185,12.8,65.4,21.81,52.91,33.34,19.57,170.38,58.69,15.31,35.68,2380.47,232.73,11.34,118,134,297,209,105,863,4878,98,564,88.05,1.77,10.18
2020-01-01,MUNICIPIO,38019,ES709,ES709A3,ES709A32,21796,41.2,10799,10997,101.83,16862,4934,22.64,3035,15495,3266,1830,1070,366,13.92,71.09,14.98,40.66,21.08,19.59,107.61,92.93,11.21,32.76,14410.2,151.25,34.24,556,597,1235,834,444,3666,13909,1304,6583,63.81,5.98,30.2
2020-01-01,MUNICIPIO,38020,ES709,ES709A3,ES709A33,20662,43.1,10207,10455,102.43,19338,1324,6.41,2793,14318,3551,1848,1174,529,13.52,69.3,17.19,44.31,24.8,19.51,127.14,78.65,14.9,33.06,10288.8,200.82,12.87,414,562,1223,815,393,3407,16726,1190,2746,80.95,5.76,13.29
2020-01-01,MUNICIPIO,38021,ES706,ES706A0,ES706A01,1775,49.7,912,863,94.63,1652,123,6.93,127,1180,468,232,151,85,7.15,66.48,26.37,50.42,39.66,10.76,368.5,27.14,18.16,32.26,3915.87,45.33,3.14,18,28,47,46,26,165,1479,84,212,83.32,4.73,11.94
2020-01-01,MUNICIPIO,38022,ES709,ES709A2,ES709A23,23316,44.9,11456,11860,103.53,21667,1649,7.07,2769,15748,4799,2422,1662,715,11.88,67.54,20.58,48.06,30.47,17.58,173.31,57.7,14.9,34.63,9585.8,243.23,17.2,456,575,1092,882,451,3456,19230,559,3527,82.48,2.4,15.13
2020-01-01,MUNICIPIO,38023,ES709,ES709A1,ES709A10,158911,43,76703,82208,107.18,148751,10160,6.39,19393,113304,26214,13973,8669,3572,12.2,71.3,16.5,40.25,23.14,17.12,135.17,73.98,13.63,33.07,10245.2,1551.08,99.17,3101,3605,8126,6089,3239,24160,125787,9891,23233,79.16,6.22,14.62
2020-01-01,MUNICIPIO,38024,ES707,ES707A0,ES707A04,20760,43.6,10071,10689,106.14,18257,2503,12.06,2704,14307,3749,1858,1248,643,13.03,68.92,18.06,45.1,26.2,18.9,138.65,72.13,17.15,33.29,3560.43,583.08,70.3,422,506,1165,826,447,3366,15085,961,4714,72.66,4.63,22.71
2020-01-01,MUNICIPIO,38025,ES709,ES709A2,ES709A21,9059,42,4576,4483,97.97,8535,524,5.78,1288,6401,1370,739,465,166,14.22,70.66,15.12,41.52,21.4,20.12,106.37,94.01,12.12,33.94,1405.07,644.74,37.29,204,264,529,385,177,1559,7854,316,889,86.7,3.49,9.81
2020-01-01,MUNICIPIO,38026,ES709,ES709A2,ES709A24,42187,42.8,20649,21538,104.31,40366,1821,4.32,5730,29216,7241,3924,2412,905,13.58,69.25,17.16,44.4,24.78,19.61,126.37,79.13,12.5,33.31,20688.7,203.91,8.8,899,1055,2389,1834,907,7084,36445,1614,4128,86.39,3.83,9.79
2020-01-01,MUNICIPIO,38027,ES707,ES707A0,ES707A04,7623,44.9,3807,3816,100.24,6615,1008,13.22,904,5194,1525,774,512,239,11.86,68.14,20.01,46.77,29.36,17.4,168.69,59.28,15.67,33.57,13594,56.08,7.42,159,152,383,291,175,1160,5841,257,1525,76.62,3.37,20.01
2020-01-01,MUNICIPIO,38028,ES709,ES709A2,ES709A24,30492,47.5,14871,15621,105.04,25144,5348,17.54,3099,19702,7691,4111,2642,938,10.16,64.61,25.22,54.77,39.04,15.73,248.18,40.29,12.2,34.35,882.59,3454.83,605.94,517,597,1304,936,430,3784,19453,3398,7641,63.8,11.14,25.06
2020-01-01,MUNICIPIO,38029,ES707,ES707A0,ES707A03,2203,45.7,1111,1092,98.29,1605,598,27.14,248,1467,488,263,151,74,11.26,66.59,22.15,50.17,33.27,16.91,196.77,50.82,15.16,30.94,3080.58,71.51,19.41,48,48,100,65,40,301,1304,112,787,59.19,5.08,35.72
2020-01-01,MUNICIPIO,38030,ES707,ES707A0,ES707A02,2553,46.3,1273,1280,100.55,2293,260,10.18,303,1646,604,295,204,105,11.87,64.47,23.66,55.1,36.7,18.41,199.34,50.17,17.38,33.77,3505.04,72.84,7.42,48,58,122,103,46,377,1964,78,511,76.93,3.06,20.02
2020-01-01,MUNICIPIO,38031,ES709,ES709A2,ES709A24,36727,43.3,17995,18732,104.1,34857,1870,5.09,4770,25580,6377,3415,2116,846,12.99,69.65,17.36,43.58,24.93,18.65,133.69,74.8,13.27,33.18,5646.81,650.4,33.12,550,932,2040,1661,809,5992,31415,1258,4054,85.54,3.43,11.04
2020-01-01,MUNICIPIO,38032,ES709,ES709A1,ES709A10,17496,42.4,8867,8629,97.32,16431,1065,6.09,2370,12647,2479,1470,726,283,13.55,72.29,14.17,38.34,19.6,18.74,104.6,95.6,11.42,29.29,3931.15,445.06,27.09,332,457,1001,782,365,2937,13045,2076,2375,74.56,11.87,13.57
2020-01-01,MUNICIPIO,38033,ES707,ES707A0,ES707A02,4182,49.5,2090,2092,100.1,3908,274,6.55,388,2623,1171,561,370,240,9.28,62.72,28,59.44,44.64,14.79,301.8,33.13,20.5,31.6,4287.29,97.54,6.39,69,68,158,120,48,463,3421,136,625,81.8,3.25,14.95
2020-01-01,MUNICIPIO,38034,ES709,ES709A2,ES709A23,4873,44.6,2422,2451,101.2,4730,143,2.93,620,3267,986,518,320,148,12.72,67.04,20.23,49.16,30.18,18.98,159.03,62.88,15.01,32.45,2060.52,236.49,6.94,93,118,265,193,84,753,4351,110,412,89.29,2.26,8.45
2020-01-01,MUNICIPIO,38035,ES709,ES709A3,ES709A31,21621,38.9,10934,10687,97.74,13646,7975,36.89,3499,15737,2385,1515,661,209,16.18,72.79,11.03,37.39,15.16,22.23,68.16,146.71,8.76,27.71,4203.66,514.34,189.72,550,714,1497,980,463,4204,10223,1819,9579,47.28,8.41,44.3
2020-01-01,MUNICIPIO,38036,ES706,ES706A0,ES706A02,9258,43.3,4647,4611,99.23,8211,1047,11.31,1186,6460,1612,883,497,232,12.81,69.78,17.41,43.31,24.95,18.36,135.92,73.57,14.39,30.83,11313.4,81.83,9.25,195,239,489,374,196,1493,6937,592,1729,74.93,6.39,18.68
2020-01-01,MUNICIPIO,38037,ES707,ES707A0,ES707A01,15695,46,7582,8113,107,14647,1048,6.68,1643,10633,3419,1711,1134,574,10.47,67.75,21.78,47.61,32.15,15.45,208.09,48.05,16.79,33.17,4341.21,361.54,24.14,231,294,688,582,295,2090,12014,1087,2594,76.55,6.93,16.53
2020-01-01,MUNICIPIO,38038,ES709,ES709A1,ES709A10,209194,44.3,99840,109354,109.53,194909,14285,6.83,25776,143350,40068,20669,13353,6046,12.32,68.52,19.15,45.93,27.95,17.98,155.45,64.33,15.09,33.33,15044,1390.55,94.95,3939,4670,10937,8264,4006,31816,154297,20988,33909,73.76,10.03,16.21
2020-01-01,MUNICIPIO,38039,ES709,ES709A2,ES709A21,14953,42.2,7437,7516,101.06,13568,1385,9.26,2050,10667,2236,1319,660,257,13.71,71.34,14.95,40.18,20.96,19.22,109.07,91.68,11.49,29.52,2237.31,668.35,61.9,297,365,879,677,306,2524,11415,823,2715,76.34,5.5,18.16
2020-01-01,MUNICIPIO,38040,ES709,ES709A3,ES709A32,11281,43.3,5606,5675,101.23,6731,4550,40.33,1441,7779,2061,1199,682,180,12.77,68.96,18.27,45.02,26.49,18.52,143.03,69.92,8.73,33.09,5198.76,216.99,87.52,251,273,588,431,205,1748,5376,605,5300,47.66,5.36,46.98
2020-01-01,MUNICIPIO,38041,ES709,ES709A2,ES709A21,8940,43.1,4445,4495,101.12,8389,551,6.16,1164,6355,1421,799,460,162,13.02,71.09,15.89,40.68,22.36,18.32,122.08,81.91,11.4,32.37,1820.11,491.18,30.27,182,208,504,382,171,1447,7574,437,929,84.72,4.89,10.39
2020-01-01,MUNICIPIO,38042,ES709,ES709A2,ES709A22,4743,47.3,2360,2383,100.97,4373,370,7.8,538,3021,1184,530,440,214,11.34,63.69,24.96,57,39.19,17.81,220.07,45.44,18.07,37.16,2449.68,193.62,15.1,90,106,240,139,83,658,4036,118,589,85.09,2.49,12.42
2020-01-01,MUNICIPIO,38043,ES709,ES709A2,ES709A21,24201,42.9,11996,12205,101.74,23279,922,3.81,3348,16903,3950,2140,1323,487,13.83,69.84,16.32,43.18,23.37,19.81,117.98,84.76,12.33,33.49,2999.64,806.8,30.74,501,581,1462,1067,513,4124,21216,1017,1968,87.67,4.2,8.13
2020-01-01,MUNICIPIO,38044,ES709,ES709A2,ES709A22,2852,44,1380,1472,106.67,2616,236,8.27,388,1898,566,279,207,80,13.6,66.55,19.85,50.26,29.82,20.44,145.88,68.55,14.13,36.57,2606.48,109.42,9.05,58,76,156,128,59,477,2295,45,512,80.47,1.58,17.95
2020-01-01,MUNICIPIO,38045,ES707,ES707A0,ES707A04,4601,46.5,2343,2258,96.37,3981,620,13.48,454,3079,1068,555,351,162,9.87,66.92,23.21,49.43,34.69,14.75,235.24,42.51,15.17,32.87,1156.38,397.88,53.62,73,89,188,149,89,588,3591,196,814,78.05,4.26,17.69
2020-01-01,MUNICIPIO,38046,ES709,ES709A1,ES709A10,11287,43.3,5555,5732,103.19,11020,267,2.37,1506,7852,1929,1033,634,262,13.34,69.57,17.09,43.75,24.57,19.18,128.09,78.07,13.58,32.87,2644.48,426.81,10.1,244,257,635,490,215,1841,9954,520,813,88.19,4.61,7.2
2020-01-01,MUNICIPIO,38047,ES707,ES707A0,ES707A03,2507,48.3,1274,1233,96.78,1971,536,21.38,228,1664,615,292,221,102,9.09,66.37,24.53,50.66,36.96,13.7,269.74,37.07,16.59,35.93,5354.89,46.82,10.01,39,46,79,81,41,286,1765,100,642,70.4,3.99,25.61
2020-01-01,MUNICIPIO,38048,ES703,ES703A0,ES703A00,5069,46,2544,2525,99.25,4615,454,8.96,585,3373,1111,526,357,228,11.54,66.54,21.92,50.28,32.94,17.34,189.91,52.66,20.52,32.13,10368.5,48.89,4.38,93,130,240,162,81,706,3651,362,1056,72.03,7.14,20.83
2020-01-01,MUNICIPIO,38049,ES706,ES706A0,ES706A02,4630,47.1,2357,2273,96.44,3098,1532,33.09,438,3218,974,504,319,151,9.46,69.5,21.04,43.88,30.27,13.61,222.37,44.97,15.5,32.75,3220.82,143.75,47.57,60,65,187,168,78,558,2596,164,1870,56.07,3.54,40.39
2020-01-01,MUNICIPIO,38050,ES706,ES706A0,ES706A01,2879,52.2,1492,1387,92.96,2587,292,10.14,199,1767,913,391,324,198,6.91,61.38,31.71,62.93,51.67,11.26,458.79,21.8,21.69,35.49,10854.2,26.52,2.69,34,41,71,70,35,251,2380,71,428,82.67,2.47,14.87
2020-01-01,MUNICIPIO,38051,ES709,ES709A2,ES709A21,9158,43.2,4563,4595,100.7,8740,418,4.56,1234,6333,1591,833,532,226,13.47,69.15,17.37,44.61,25.12,19.49,128.93,77.56,14.2,33.44,1808.63,506.35,23.11,185,227,534,376,186,1508,8099,200,859,88.44,2.18,9.38
2020-01-01,MUNICIPIO,38052,ES709,ES709A3,ES709A31,1715,46.4,878,837,95.33,1465,250,14.58,175,1164,376,187,129,60,10.2,67.87,21.92,47.34,32.3,15.03,214.86,46.54,15.96,34.31,5627.11,30.48,4.44,25,29,75,66,27,222,1311,72,332,76.44,4.2,19.36
2020-01-01,MUNICIPIO,38053,ES707,ES707A0,ES707A01,4859,45.5,2440,2419,99.14,4396,463,9.53,558,3312,989,454,339,196,11.48,68.16,20.35,46.71,29.86,16.85,177.24,56.42,19.82,34.28,7067.2,68.75,6.55,69,109,238,179,91,686,3787,163,909,77.94,3.35,18.71
2020-01-01,MUNICIPIO,38901,ES703,ES703A0,ES703A00,1894,48.6,993,901,90.74,1652,242,12.78,190,1224,480,209,159,112,10.03,64.63,25.34,54.74,39.22,15.52,252.63,39.58,23.33,33.12,8273.68,22.89,2.92,21,39,82,62,26,230,1206,123,565,63.67,6.49,29.83
2021-01-01,MUNICIPIO,35001,ES705,ES705A2,ES705A22,5695,45.9,2856,2839,99.4,5323,372,6.53,589,3932,1174,630,369,175,10.34,69.04,20.61,44.84,29.86,14.98,199.32,50.17,14.91,31.43,4451.16,127.94,8.36,101,110,237,191,110,749,4948,302,445,86.88,5.3,7.81
2021-01-01,MUNICIPIO,35002,ES705,ES705A3,ES705A32,32105,40.7,16197,15908,98.22,29893,2212,6.89,4657,23525,3923,2311,1155,457,14.51,73.28,12.22,36.47,16.68,19.8,84.24,118.71,11.65,29.44,7889.72,406.92,28.04,697,832,1955,1557,740,5781,26802,1703,3600,83.48,5.3,11.21
2021-01-01,MUNICIPIO,35003,ES704,ES704A0,ES704A01,12783,43.3,6716,6067,90.34,7073,5710,44.67,1599,9166,2018,1411,486,121,12.51,71.7,15.79,39.46,22.02,17.44,126.2,79.24,6,24.08,25024.8,51.08,22.82,229,308,693,469,216,1915,5080,1651,6052,39.74,12.92,47.34
2021-01-01,MUNICIPIO,35004,ES708,ES708A0,ES708A01,64497,39.4,32389,32108,99.13,51922,12575,19.5,9668,47453,7376,4505,2153,718,14.99,73.57,11.44,35.92,15.54,20.37,76.29,131.07,9.73,29.19,2427.54,2656.89,518.01,1677,1858,3906,2962,1508,11911,35295,8719,20483,54.72,13.52,31.76
2021-01-01,MUNICIPIO,35005,ES705,ES705A2,ES705A23,1046,51.7,594,452,76.09,1040,6,0.57,43,718,285,153,78,54,4.11,68.64,27.25,45.68,39.69,5.99,662.79,15.09,18.95,27.37,6641.9,15.75,0.09,8,7,17,14,11,57,1009,15,22,96.46,1.43,2.1
2021-01-01,MUNICIPIO,35006,ES705,ES705A1,ES705A10,38535,43.2,19155,19380,101.17,37610,925,2.4,4813,27546,6176,3207,2068,901,12.49,71.48,16.03,39.89,22.42,17.47,128.32,77.93,14.59,33.48,3283.87,1173.46,28.17,711,883,2068,1558,905,6125,34984,1614,1937,90.79,4.19,5.03
2021-01-01,MUNICIPIO,35007,ES704,ES704A0,ES704A01,762,45.5,394,368,93.4,612,150,19.69,91,501,170,96,50,24,11.94,65.75,22.31,52.1,33.93,18.16,186.81,53.53,14.12,29.41,10370.9,7.35,1.45,16,21,36,22,12,107,587,22,153,77.03,2.89,20.08
2021-01-01,MUNICIPIO,35008,ES705,ES705A2,ES705A21,7513,44.4,3792,3721,98.13,7370,143,1.9,838,5360,1315,672,468,175,11.15,71.34,17.5,40.17,24.53,15.63,156.92,63.73,13.31,35.59,1602.78,468.75,8.92,91,134,370,321,182,1098,6990,233,290,93.04,3.1,3.86
2021-01-01,MUNICIPIO,35009,ES705,ES705A2,ES705A22,24455,44.1,12247,12208,99.68,23848,607,2.48,2821,17229,4405,2236,1484,685,11.54,70.45,18.01,41.94,25.57,16.37,156.15,64.04,15.55,33.69,6254.51,391,9.7,408,497,1166,1010,567,3648,22940,552,963,93.8,2.26,3.94
2021-01-01,MUNICIPIO,35010,ES708,ES708A0,ES708A02,5365,45.7,2767,2598,93.89,4574,791,14.74,593,3693,1079,557,339,183,11.05,68.84,20.11,45.27,29.22,16.06,181.96,54.96,16.96,31.42,14565.3,36.83,5.43,102,106,243,176,106,733,3837,586,942,71.52,10.92,17.56
2021-01-01,MUNICIPIO,35011,ES705,ES705A3,ES705A32,31887,41.4,15999,15888,99.31,30135,1752,5.49,4350,23223,4314,2505,1327,482,13.64,72.83,13.53,37.31,18.58,18.73,99.17,100.83,11.17,30.76,3908.81,815.77,44.82,712,812,1794,1413,712,5443,27751,1276,2860,87.03,4,8.97
2021-01-01,MUNICIPIO,35012,ES705,ES705A3,ES705A31,20572,42.6,10618,9954,93.75,13388,7184,34.92,2699,14537,3336,1986,1062,288,13.12,70.66,16.22,41.51,22.95,18.57,123.6,80.91,8.63,31.83,17142,120.01,41.91,430,533,1108,840,364,3275,11162,1336,8074,54.26,6.49,39.25
2021-01-01,MUNICIPIO,35013,ES705,ES705A2,ES705A22,7833,45.8,3981,3852,96.76,7642,191,2.44,876,5337,1620,804,546,270,11.18,68.13,20.68,46.77,30.35,16.41,184.93,54.07,16.67,33.7,3220.46,243.23,5.93,124,173,351,308,157,1113,7254,237,342,92.61,3.03,4.37
2021-01-01,MUNICIPIO,35014,ES704,ES704A0,ES704A02,27768,40.3,14398,13370,92.86,15312,12456,44.86,3882,20744,3142,2159,767,216,13.98,74.7,11.32,33.86,15.15,18.71,80.94,123.55,6.87,24.41,35533.4,78.15,35.05,641,726,1654,1117,525,4663,9480,4631,13657,34.14,16.68,49.18
2021-01-01,MUNICIPIO,35015,ES704,ES704A0,ES704A03,21014,38.3,10946,10068,91.98,13463,7551,35.93,3148,16021,1845,1218,488,139,14.98,76.24,8.78,31.17,11.52,19.65,58.61,170.62,7.53,26.45,38493.8,54.59,19.62,586,622,1272,872,401,3753,8292,3733,8989,39.46,17.76,42.78
2021-01-01,MUNICIPIO,35016,ES705,ES705A1,ES705A10,378675,44.6,182571,196104,107.41,350301,28374,7.49,42593,263654,72428,38525,23741,10162,11.25,69.63,19.13,43.63,27.47,16.15,170.05,58.81,14.03,32.78,10331.6,3665.21,274.63,5243,7885,18431,14734,7839,54132,292248,35757,50670,77.18,9.44,13.38
2021-01-01,MUNICIPIO,35017,ES704,ES704A0,ES704A02,41786,38.9,21069,20717,98.33,34683,7103,17,6544,30978,4264,2715,1059,490,15.66,74.13,10.2,34.89,13.76,21.12,65.16,153.47,11.49,24.84,29077.1,143.71,24.43,990,1275,2669,2103,1063,8100,23381,7656,10749,55.95,18.32,25.72
2021-01-01,MUNICIPIO,35018,ES708,ES708A0,ES708A01,19058,40.4,9528,9530,100.02,16418,2640,13.85,2745,14080,2233,1368,642,223,14.4,73.88,11.72,35.36,15.86,19.5,81.35,122.93,9.99,28.75,4076.11,467.55,64.77,441,548,1105,881,437,3412,11537,3782,3739,60.54,19.84,19.62
2021-01-01,MUNICIPIO,35019,ES705,ES705A3,ES705A31,53066,43.4,27752,25314,91.22,38807,14259,26.87,6091,38402,8573,5613,2271,689,11.48,72.37,16.16,38.19,22.32,15.86,140.75,71.05,8.04,26.49,33241.9,159.64,42.89,996,1100,2563,1909,921,7489,30760,5016,17290,57.97,9.45,32.58
2021-01-01,MUNICIPIO,35020,ES705,ES705A2,ES705A23,7516,45.1,3867,3649,94.36,6814,702,9.34,756,5322,1438,708,483,247,10.06,70.81,19.13,41.23,27.02,14.21,190.21,52.57,17.18,33.59,12370.8,60.76,5.67,121,149,291,271,164,996,6619,153,744,88.07,2.04,9.9
2021-01-01,MUNICIPIO,35021,ES705,ES705A1,ES705A10,18297,45,9115,9182,100.74,17528,769,4.2,2076,12670,3551,2007,1076,468,11.35,69.25,19.41,44.41,28.03,16.39,171.05,58.46,13.18,30.3,2383.19,767.75,32.27,243,361,902,764,370,2640,15613,1372,1312,85.33,7.5,7.17
2021-01-01,MUNICIPIO,35022,ES705,ES705A3,ES705A32,73573,39.8,36635,36938,100.83,63700,9873,13.42,10766,54766,8041,4842,2338,861,14.63,74.44,10.93,34.34,14.68,19.66,74.69,133.89,10.71,29.08,6252.83,1176.64,157.9,1614,2026,4481,3483,1832,13436,51535,4361,17677,70.05,5.93,24.03
2021-01-01,MUNICIPIO,35023,ES705,ES705A2,ES705A22,13871,45.4,6905,6966,100.88,13499,372,2.68,1458,9700,2713,1351,912,450,10.51,69.93,19.56,43,27.97,15.03,186.08,53.74,16.59,33.62,4261.82,325.47,8.73,198,251,623,529,278,1879,12915,346,610,93.11,2.49,4.4
2021-01-01,MUNICIPIO,35024,ES708,ES708A0,ES708A02,23044,41.7,11595,11449,98.74,18272,4772,20.71,3272,16654,3118,1805,970,343,14.2,72.27,13.53,38.37,18.72,19.65,95.29,104.94,11,31.11,22400.6,102.87,21.3,447,621,1427,1084,523,4102,13687,3785,5572,59.4,16.43,24.18
2021-01-01,MUNICIPIO,35025,ES705,ES705A2,ES705A23,1865,52.3,1015,850,83.74,1820,45,2.41,103,1200,562,274,212,76,5.52,64.34,30.13,55.42,46.83,8.58,545.63,18.33,13.52,37.72,10386.3,17.96,0.43,17,20,40,37,16,130,1731,55,79,92.82,2.95,4.24
2021-01-01,MUNICIPIO,35026,ES705,ES705A1,ES705A10,102769,42.3,50464,52305,103.65,99626,3143,3.06,13157,74208,15404,9000,4616,1788,12.8,72.21,14.99,38.49,20.76,17.73,117.08,85.41,11.61,29.97,10033.1,1024.3,31.33,1898,2432,5524,4534,2498,16886,90876,5544,6349,88.43,5.39,6.18
2021-01-01,MUNICIPIO,35027,ES705,ES705A2,ES705A21,12634,44.7,6457,6177,95.66,12404,230,1.82,1437,8953,2244,1107,764,373,11.37,70.86,17.76,41.11,25.06,16.05,156.16,64.04,16.62,34.05,2580.73,489.55,8.91,199,210,606,559,251,1825,11733,343,558,92.87,2.71,4.42
2021-01-01,MUNICIPIO,35028,ES708,ES708A0,ES708A01,20801,42.3,10641,10160,95.48,12685,8116,39.02,2731,14893,3177,1999,934,244,13.13,71.6,15.27,39.67,21.33,18.34,116.33,85.96,7.68,29.4,6432.05,323.4,126.18,502,513,1129,754,351,3249,9155,2683,8963,44.01,12.9,43.09
2021-01-01,MUNICIPIO,35029,ES708,ES708A0,ES708A03,6447,40.8,3318,3129,94.3,5597,850,13.18,939,4660,848,484,237,127,14.56,72.28,13.15,38.35,18.2,20.15,90.31,110.73,14.98,27.95,13577.9,47.48,6.26,135,194,381,316,189,1215,4828,609,1010,74.89,9.45,15.67
2021-01-01,MUNICIPIO,35030,ES704,ES704A0,ES704A03,15549,39.6,7910,7639,96.57,12702,2847,18.31,2426,11253,1870,1138,501,231,15.6,72.37,12.03,38.18,16.62,21.56,77.08,129.73,12.35,26.79,27629.8,56.28,10.3,418,455,963,803,358,2997,9673,2096,3780,62.21,13.48,24.31
